ProductName,Brand,Price,DiscountPrice,Image_Url,Quantity,Category,SubCategory
"Hair Remover Wax Strips - Cherry Extract, Removes Very Short Hair, For Sensitive Skin",Nair ,430.0,322.5,https://www.bigbasket.com/media/uploads/p/l/40240525_1-nair-hair-remover-wax-strips-cherry-extract-removes-very-short-hair-for-sensitive-skin.jpg,20,Beauty & Hygiene,Hair Removal
"Paw Butter - Mango & Shea Butter With Vanilla, Soothing, Repairs Rough Elbows, For Dogs, Cats",Petvit,275.0,198.0,https://www.bigbasket.com/media/uploads/p/l/40238584_1-petvit-paw-butter-mango-shea-butter-with-vanilla-soothing-repairs-rough-elbows-for-dogs-cats.jpg,50,"Kitchen, Garden & Pets",Pet Cleaning & Grooming
"Anti Itch Oil Spray - Vitamin E, Calendula, Antibacterial, Antifungal, For Dogs & Cats",Petvit,250.0,187.5,https://www.bigbasket.com/media/uploads/p/l/40238587_1-petvit-anti-itch-oil-spray-vitamin-e-calendula-antibacterial-antifungal-for-dogs-cats.jpg,100,"Kitchen, Garden & Pets",Pet Cleaning & Grooming
Stainless Steel Tope - Flat Bottom,Kitchen Essentials,720.0,529.0,https://www.bigbasket.com/media/uploads/p/l/40131738_4-kitchen-essentials-stainless-steel-tope-flat-bottom.jpg,5,"Kitchen, Garden & Pets",Cook And Serve
Stainless Steel Urli - Flat Bottom,Kitchen Essentials,870.0,529.0,https://www.bigbasket.com/media/uploads/p/l/40131740_4-kitchen-essentials-stainless-steel-urli-flat-bottom.jpg,4,"Kitchen, Garden & Pets",Cook And Serve
Pomegranate Lip Balm,Fizzy Fern,312.0,234.0,https://www.bigbasket.com/media/uploads/p/l/40165579_4-fizzy-fern-pomegranate-lip-balm.jpg,5,Beauty & Hygiene,Lip Care
Chatpata Rajma Chips,Evolve,55.0,41.25,https://www.bigbasket.com/media/uploads/p/l/40223378_1-evolve-chatpata-rajma-chips.jpg,50,Gourmet & World Food,"Healthy, Baked Snacks"
Multigrain Puffs,Evolve,55.0,41.25,https://www.bigbasket.com/media/uploads/p/l/40223379_1-evolve-multigrain-puffs.jpg,40,Gourmet & World Food,"Healthy, Baked Snacks"
Oats Bhujia - Jalapeño,Evolve,65.0,48.75,https://www.bigbasket.com/media/uploads/p/l/40223380_1-evolve-oats-bhujia-jalapeno.jpg,90,Gourmet & World Food,"Healthy, Baked Snacks"
Oats Chips - Sour Cream & Onion,Evolve,55.0,41.25,https://www.bigbasket.com/media/uploads/p/l/40223381_1-evolve-oats-chips-sour-cream-onion.jpg,50,Gourmet & World Food,"Healthy, Baked Snacks"
Raagi Bhujia - Heeng Jeera,Evolve,65.0,48.75,https://www.bigbasket.com/media/uploads/p/l/40223384_2-evolve-raagi-bhujia-heeng-jeera.jpg,90,Gourmet & World Food,"Healthy, Baked Snacks"
Multi Surface Creme Cleanser,Crew,450.0,292.5,https://www.bigbasket.com/media/uploads/p/l/40201938_1-crew-multi-surface-creme-cleanser.jpg,500,Cleaning & Household,Floor & Other Cleaners
Hard Surface & Floor Disinfectant Cleaner,Crew,175.0,113.75,https://www.bigbasket.com/media/uploads/p/l/40201943_1-crew-disinfectant-floor-cleaner.jpg,1,Cleaning & Household,Floor & Other Cleaners
"Combo - Non-Stick Flat Tawa & Kadai, Red",Nirlon,1049.0,679.0,https://www.bigbasket.com/media/uploads/p/l/40136261_3-nirlon-combo-non-stick-flat-tawa-kadai-red.jpg,2,"Kitchen, Garden & Pets",Tawa & Sauce Pan
Induction Base Non-Stick Cookware Set With Glass Lid - Blue,Nirlon,3995.0,1749.0,https://www.bigbasket.com/media/uploads/p/l/40136264_2-nirlon-induction-base-non-stick-cookware-set-with-glass-lid-blue.jpg,4,"Kitchen, Garden & Pets",Cookware Sets
"SSK-SRL-9W LED Bulb - Cool Daylight White, Round, 9 Watts, B22 Base",Syska,359.0,89.0,https://www.bigbasket.com/media/uploads/p/l/40125991_1-syska-led-bulb-9-watt-base-b22-ssk-srl-9w.jpg,1,"Kitchen, Garden & Pets",CFL & Led Bulbs
Dog Treats - Biscuit Twined With Chicken,Chip Chops,210.0,157.5,https://www.bigbasket.com/media/uploads/p/l/40151513_1-chip-chops-dog-treats-biscuit-twined-with-chicken.jpg,70,"Kitchen, Garden & Pets",Pet Meals & Treats
Dog Treats - Sweet Potato Twined With Chicken,Chip Chops,210.0,157.5,https://www.bigbasket.com/media/uploads/p/l/40151521_1-chip-chops-dog-treats-sweet-potato-twined-with-chicken.jpg,70,"Kitchen, Garden & Pets",Pet Meals & Treats
Copper Steel Glass Tumbler,Mr.Copper King,435.0,249.0,https://www.bigbasket.com/media/uploads/p/l/40171107_5-mrcopper-king-copper-steel-glass-tumbler.jpg,300,"Kitchen, Garden & Pets",Copper Utensils
"Handmade Glass Snack Platter/Tray - Square, DP6308",Dine Time ,795.0,238.5,https://www.bigbasket.com/media/uploads/p/l/40223443_1-dine-time-handmade-glass-snack-plattertray-square-dp6308.jpg,1,"Kitchen, Garden & Pets",Plates & Bowls
"Wipeout Body Wash - Germ Protection, Moisturising, Deep-Cleansing, For Men",Beardo,250.0,175.0,https://www.bigbasket.com/media/uploads/p/l/40236213_1-beardo-wipeout-body-wash-germ-protection-moisturising-deep-cleansing-for-men.jpg,200,Beauty & Hygiene,Body Care
"Non-Stick Silicone Baking Mat, KL-29",Klassic,999.0,549.0,https://www.bigbasket.com/media/uploads/p/l/40205197_1-klassic-non-stick-silicone-baking-mat-kl-29.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
"Fruit Drink - Juicy Apple, With The Goodness Of Malt",Sante,60.0,45.0,https://www.bigbasket.com/media/uploads/p/l/40225929_1-sante-fruit-drink-juicy-apple-with-the-goodness-of-malt.jpg,250,Gourmet & World Food,"Non-Alcoholic Beer, Wine"
Standard USB 2.0 Cable AM To AF Extension For Computer,KCL,297.0,179.0,https://www.bigbasket.com/media/uploads/p/l/40195890_1-kcl-standard-usb-20-cable-am-to-af-extension-for-computer.jpg,1,Cleaning & Household,Electronic Accessories
"Health Supplement Tablets - Melatonin, 5 mg",Healthvit,700.0,490.0,https://www.bigbasket.com/media/uploads/p/l/40216287_2-healthvit-health-supplement-tablets-melatonin-5-mg.jpg,60,Beauty & Hygiene,Supplements & Proteins
Veinneed - Varicose Vein Oil,Healthvit,400.0,280.0,https://www.bigbasket.com/media/uploads/p/l/40216288_2-healthvit-veinneed-varicose-vein-oil.jpg,100,Beauty & Hygiene,Ayurveda
"Super Food Millet Mexican Salsa Khichdi - Ready To Cook, Rich In Protein",Fortune ,65.0,48.75,https://www.bigbasket.com/media/uploads/p/l/40245928_1-fortune-superfood-millet-mexican-salsa-khichdi-enriched-with-5-grains-protein-rich-healthy.jpg,200,Snacks & Branded Foods,Breakfast & Snack Mixes
"Utility Fruit Loop Basket Set - Assorted Colour, Plastic, Plain, Round",JOYO,250.0,179.0,https://www.bigbasket.com/media/uploads/p/l/40115500_5-joyo-fruit-loop-basket-set-utility-assorted-colour.jpg,3,"Kitchen, Garden & Pets",Containers Sets
Stainless Steel Storage/Lunch Food Container,Vinayak,399.0,229.0,https://www.bigbasket.com/media/uploads/p/l/40167261_3-vinayak-stainless-steel-storagelunch-food-container.jpg,2,"Kitchen, Garden & Pets",Steel Storage Containers
"Vegetable/Fruit String Chopper - Green, 3 Blades with 1 Lassi/Whisk Blade",Master,490.0,249.0,https://www.bigbasket.com/media/uploads/p/l/40168473_4-master-vegetable-fruit-string-chopper-3-blades-with-1-lassiwhisk-blade-green.jpg,1,"Kitchen, Garden & Pets",Choppers & Graters
"Melatonin + Tagara Spray - Mint Flavour, Natural Sleep Support",Carbamide Forte,650.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40221266_3-carbamide-forte-melatonin-tagara-spray-mint-flavour-natural-sleep-support.jpg,50,Beauty & Hygiene,Supplements & Proteins
"Portable Stool - Regal Ultra Small, Brown, Durable & Non Slip",Polyset,445.0,249.0,https://www.bigbasket.com/media/uploads/p/l/40228376_1-polyset-portable-stool-regal-ultra-small-brown-durable-non-slip.jpg,1,Cleaning & Household,"Bath Stool, Basin & Sets"
"Free Flow Pourer - With Cap, Durable, High Quality",Fackelmann,199.0,149.0,https://www.bigbasket.com/media/uploads/p/l/40234508_1-fackelmann-free-flow-pourer-with-cap-durable-high-quality.jpg,1,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
"Smoky Wood Non-Stick Aluminium Flat Tawa - Dishwasher Safe, Black, 26 Cm",Nirlon,1895.0,679.0,https://www.bigbasket.com/media/uploads/p/l/40244411_2-nirlon-smoky-wood-non-stick-aluminium-flat-tawa-dishwasher-safe-black-26-cm.jpg,1,"Kitchen, Garden & Pets",Tawa & Sauce Pan
Kurva Boiled Rice,BB Royal,600.0,455.0,https://www.bigbasket.com/media/uploads/p/l/40169837_4-bb-royal-kurva-boiled-rice.jpg,10,"Foodgrains, Oil & Masala",Boiled & Steam Rice
"Decorative Scented Candles - BB-1259-2, Assorted color",DP,629.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40145170_5-dp-decorative-scented-candles-bb-1259-2-assorted-color.jpg,3,Cleaning & Household,Candles & Match Box
"Scented Wax Candles & Holder, Assorted - For Decoration Purposes",DP,279.0,179.0,https://www.bigbasket.com/media/uploads/p/l/40145157_5-dp-scented-wax-candles-holder-assorted-for-decoration-purposes.jpg,8,Cleaning & Household,Candles & Match Box
Bite & Sip Flask And Lunch Box - Red Colour,Asian,446.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40178660_8-asian-bite-sip-flask-and-lunch-box-red-colour.jpg,1,"Kitchen, Garden & Pets",Lunch Boxes
"Dynamic Storage Plastic Container - Airtight, Microwave Safe, Assorted",Asian,210.0,129.0,https://www.bigbasket.com/media/uploads/p/l/40178663_6-asian-dynamic-storage-plastic-container-assorted.jpg,600,"Kitchen, Garden & Pets",Containers Sets
Coconut Flour,Nutty Yogi,299.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40161966_1-nutty-yogi-coconut-flour.jpg,500,Gourmet & World Food,Flours & Pre-Mixes
"Hair Brush Comb - Small Bristles, Golden, BB1203",Cute Girl,349.0,150.07,https://www.bigbasket.com/media/uploads/p/l/40172536_5-cute-girl-hair-brush-comb-small-bristles-golden-bb1203.jpg,1,Beauty & Hygiene,Hair Styling
"Makeup Brush - Blue, BB1204",Beautiful Show,489.0,122.25,https://www.bigbasket.com/media/uploads/p/l/40172537_4-beautiful-show-makeup-brush-blue-bb1204.jpg,1,Beauty & Hygiene,Makeup Accessories
"Makeup Brush - Blue, BB1205",Beautiful Show,379.0,128.86,https://www.bigbasket.com/media/uploads/p/l/40172538_5-beautiful-show-makeup-brush-blue-bb1205.jpg,1,Beauty & Hygiene,Makeup Accessories
"Makeup Brush - Blue, BB1206",Beautiful Show,359.0,100.52,https://www.bigbasket.com/media/uploads/p/l/40172539_4-beautiful-show-makeup-brush-blue-bb1206.jpg,1,Beauty & Hygiene,Makeup Accessories
"2-in-1 Makeup/Cosmetic Brush - Black, BB1210",Beautiful Show,349.0,129.13,https://www.bigbasket.com/media/uploads/p/l/40172543_4-beautiful-show-2-in-1-makeupcosmetic-brush-black-bb1210.jpg,1,Beauty & Hygiene,Makeup Accessories
Shahi Garam Masala - With Exotic Spices,Aashirvaad,90.0,67.5,https://www.bigbasket.com/media/uploads/p/l/40200515_5-aashirvaad-shahi-garam-masala.jpg,100,"Foodgrains, Oil & Masala",Blended Masalas
English Short Bread - Vanilla,Fresho Signature,149.0,109.0,https://www.bigbasket.com/media/uploads/p/l/40055536_5-fresho-signature-english-short-bread-vanilla.jpg,150,"Bakery, Cakes & Dairy",Premium Cookies
Penguen Tea/Coffee Mug - Evergreen,Pasabahce,1308.0,949.0,https://www.bigbasket.com/media/uploads/p/l/40134153_2-pasabahce-penguen-teacoffee-mug-evergreen.jpg,295,"Kitchen, Garden & Pets",Glassware
Pom-Pom AC Katori Set,Corelle,2790.0,1999.0,https://www.bigbasket.com/media/uploads/p/l/40139772_6-corelle-pom-pom-ac-katori-set.jpg,177,"Kitchen, Garden & Pets",Plates & Bowls
Lapinue Square Medium Plate Set,Corelle,4140.0,2999.0,https://www.bigbasket.com/media/uploads/p/l/40139797_2-corelle-lapinue-square-medium-plate-set.jpg,22,"Kitchen, Garden & Pets",Plates & Bowls
"Aluminium Cake Mould - Sweet, Heart, Assorted Colour",Rolex ,477.0,269.0,https://www.bigbasket.com/media/uploads/p/l/40061320_2-rolex-aluminium-cake-mould-sweet-heart-assorted-colour.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
"Mould Combo Modak, Kachori, Samosa, Cutlet, Karanji, Ladoo, Prasad Scoop, Cutter  VR5018",DS,586.0,379.0,https://www.bigbasket.com/media/uploads/p/l/40033060_1-ds-mould-combo-modak-kachori-samosa-cutlet-karanji-ladoo-prasad-scoop-cutter-vr5018.jpg,1,"Kitchen, Garden & Pets","Bakeware Moulds, Cutters"
Darjeeling Summer Second FlushBlack Tea,VAHDAM,250.0,175.0,https://www.bigbasket.com/media/uploads/p/l/40142516_2-vahdam-organic-premium-darjeeling-black-tea-bags-single-estates-second-flush.jpg,30,Beverages,Leaf & Dust Tea
Organic Sweet Himalayan Long Leaf Green Tea,VAHDAM,225.0,168.75,https://www.bigbasket.com/media/uploads/p/l/40142519_2-vahdam-organic-sweet-himalayan-green-tea-bags-with-ashwagandha.jpg,30,Beverages,Leaf & Dust Tea
Organic Vanilla Spiced Long Leaf Chai,VAHDAM,200.0,150.0,https://www.bigbasket.com/media/uploads/p/l/40142523_2-vahdam-organic-vanilla-spiced-chai-tea-bags-unique-blend.jpg,30,Beverages,Leaf & Dust Tea
Glow Assorted Loose Leaf Tea,VAHDAM,1995.0,1296.75,https://www.bigbasket.com/media/uploads/p/l/40142528_1-vahdam-glow-assorted-loose-leaf-tea.jpg,20,Beverages,Leaf & Dust Tea
"Silicone Cake Mould - Round, 6.0''",SPINE,625.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40234245_1-spine-silicone-cake-mould-round-60.jpg,1,"Kitchen, Garden & Pets","Bakeware Moulds, Cutters"
L Arginine HCL 1000mg Supplement Tablet - Supports Immunity & Muscle Growth,Boldfit,699.0,377.46,https://www.bigbasket.com/media/uploads/p/l/40232871_1-boldfit-l-arginine-hcl-1000mg-supplement-tablet-supports-ilunity-muscle-growth.jpg,60,Beauty & Hygiene,Supplements & Proteins
"Excel Solid Spoon - 11304, Stainless Steel, Easy To Use",Pigeon Steel,195.0,119.0,https://www.bigbasket.com/media/uploads/p/l/40249662_3-pigeon-excel-solid-spoon-11304-stainless-steel-easy-to-use.jpg,1,"Kitchen, Garden & Pets","Strainer, Ladle, Spatula"
"Jolly Cheese Grater - 11606, Stainless Steel, Sturdy & Long-lasting",Pigeon Steel,160.0,109.0,https://www.bigbasket.com/media/uploads/p/l/40249689_2-pigeon-jolly-cheese-grater-11606-stainless-steel-sturdy-long-lasting.jpg,1,"Kitchen, Garden & Pets",Choppers & Graters
Desert Stash Hand-Painted Chapati Box In Mango Wood - Elegant Design,ExclusiveLane,2315.0,1157.5,https://www.bigbasket.com/media/uploads/p/l/40239174_1-exclusivelane-desert-stash-hand-painted-chapati-box-in-mango-wood-elegant-design.jpg,1,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
Whispers Of Warli Handcrafted Ceramic Salt & Pepper Shakers - Elegant Design,ExclusiveLane,625.0,312.5,https://www.bigbasket.com/media/uploads/p/l/40239176_1-exclusivelane-whispers-of-warli-handcrafted-ceramic-salt-pepper-shakers-elegant-design.jpg,100,"Kitchen, Garden & Pets",Glassware
Ceramic Gas Stove Brewing Aroma Diffuser - Helps To Feel Relaxed,ExclusiveLane,1499.0,749.5,https://www.bigbasket.com/media/uploads/p/l/40239177_1-exclusivelane-ceramic-gas-stove-brewing-aroma-diffuser-helps-to-feel-relaxed.jpg,90,"Kitchen, Garden & Pets",Glassware
"Elegant Hand-Painted Ceramic Bathroom Accessory - Modern Design, Off White Colour",ExclusiveLane,1835.0,917.5,https://www.bigbasket.com/media/uploads/p/l/40239179_1-exclusivelane-elegant-hand-painted-ceramic-bathroom-accessory-modern-design-off-white-colour.jpg,3,Cleaning & Household,Soap Cases & Dispensers
"Elegant Hand-Painted Ceramic Bathroom Accessory - Modern Design, Brown & Off White Colour",ExclusiveLane,1835.0,917.5,https://www.bigbasket.com/media/uploads/p/l/40239180_1-exclusivelane-elegant-hand-painted-ceramic-bathroom-accessory-modern-design-brown-off-white-colour.jpg,3,Cleaning & Household,Soap Cases & Dispensers
Hand-Painted Ceramic Bathroom Accessory - Elegant Design,ExclusiveLane,1635.0,817.5,https://www.bigbasket.com/media/uploads/p/l/40239181_1-exclusivelane-hand-painted-ceramic-bathroom-accessory-elegant-design.jpg,3,Cleaning & Household,Soap Cases & Dispensers
Sea Green Sky Hand-Painted Ceramic Bathroom Accessory - Elegant Design,ExclusiveLane,1499.0,749.5,https://www.bigbasket.com/media/uploads/p/l/40239182_1-exclusivelane-sea-green-sky-hand-painted-ceramic-bathroom-accessory-elegant-design.jpg,3,Cleaning & Household,Soap Cases & Dispensers
Imprinted Leaves Hand-Painted Ceramic Bathroom Accessory - Elegant Design,ExclusiveLane,1499.0,749.5,https://www.bigbasket.com/media/uploads/p/l/40239186_1-exclusivelane-imprinted-leaves-hand-painted-ceramic-bathroom-accessory-elegant-design.jpg,3,Cleaning & Household,Soap Cases & Dispensers
"Ceramic Serving Bowls - Two Mediterranean Bowls, Hand-painted",ExclusiveLane,999.0,499.5,https://www.bigbasket.com/media/uploads/p/l/40239039_1-exclusivelane-ceramic-serving-bowls-two-mediterranean-bowls-hand-painted.jpg,520,"Kitchen, Garden & Pets",Glassware
"Ceramic Serving Bowls - The Serving Hut Goblets, Hand-Painted",ExclusiveLane,1060.0,530.0,https://www.bigbasket.com/media/uploads/p/l/40239041_1-exclusivelane-ceramic-serving-bowls-the-serving-hut-goblets-hand-painted.jpg,170,"Kitchen, Garden & Pets",Plates & Bowls
"Ceramic Chutney & Pickle Bowls - Blushing Lava, Hand Glazed Studio Pottery",ExclusiveLane,940.0,470.0,https://www.bigbasket.com/media/uploads/p/l/40239046_1-exclusivelane-ceramic-chutney-pickle-bowls-blushing-lava-hand-glazed-studio-pottery.jpg,80,"Kitchen, Garden & Pets",Plates & Bowls
"Ceramic Dinner Set - Plates With Katoris, Moroccan Dining, Hand-painted",ExclusiveLane,2749.0,1374.5,https://www.bigbasket.com/media/uploads/p/l/40239049_1-exclusivelane-ceramic-dinner-set-plates-with-katoris-moroccan-dining-hand-painted.jpg,8,"Kitchen, Garden & Pets",Plates & Bowls
"Spice Box - With Floral Burnt Design, In Sheeham Wood",ExclusiveLane,3935.0,1967.5,https://www.bigbasket.com/media/uploads/p/l/40239061_1-exclusivelane-spice-box-with-floral-burnt-design-in-sheeham-wood.jpg,180,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
"Spice Box - With Spoon, In Sheesham Wood, Twelve Blends",ExclusiveLane,1849.0,924.5,https://www.bigbasket.com/media/uploads/p/l/40239062_1-exclusivelane-spice-box-with-spoon-in-sheesham-wood-twelve-blends.jpg,45,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
"Spice Box - With Spoon, In Sheesham Wood, Hand Engraved, Rectangular",ExclusiveLane,1910.0,955.0,https://www.bigbasket.com/media/uploads/p/l/40239064_1-exclusivelane-spice-box-with-spoon-in-sheesham-wood-hand-engraved-rectangular.jpg,90,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
"Hand-Painted Nested Trays - In Sheesham Wood, Paints & Planks Madhubani",ExclusiveLane,2870.0,1435.0,https://www.bigbasket.com/media/uploads/p/l/40239070_1-exclusivelane-hand-painted-nested-trays-in-sheesham-wood-paints-planks-madhubani.jpg,2,"Kitchen, Garden & Pets",Plates & Bowls
"Ceramic Plates - Moroccan Design, Handpainted, 10 Inch",ExclusiveLane,1065.0,532.5,https://www.bigbasket.com/media/uploads/p/l/40239097_1-exclusivelane-ceramic-plates-moroccan-design-handpainted-10-inch.jpg,2,"Kitchen, Garden & Pets",Plates & Bowls
"Ceramic Dinner Plates - The Hut Couple, Hand-Painted, 10 Inch",ExclusiveLane,1460.0,730.0,https://www.bigbasket.com/media/uploads/p/l/40239099_1-exclusivelane-ceramic-dinner-plates-the-hut-couple-hand-painted-10-inch.jpg,2,"Kitchen, Garden & Pets",Plates & Bowls
"Ceramic Dinner Plates - The Hut Family, Hand-Painted, 10 Inch",ExclusiveLane,4380.0,2190.0,https://www.bigbasket.com/media/uploads/p/l/40239100_1-exclusivelane-ceramic-dinner-plates-the-hut-family-hand-painted-10-inch.jpg,6,"Kitchen, Garden & Pets",Plates & Bowls
"Ceramic Dinner Plates - Moroccan Platter Pair, Hand Painted, 10 Inch",ExclusiveLane,1265.0,632.5,https://www.bigbasket.com/media/uploads/p/l/40239101_1-exclusivelane-ceramic-dinner-plates-moroccan-platter-pair-hand-painted-10-inch.jpg,2,"Kitchen, Garden & Pets",Plates & Bowls
"Bounce Hair Recovery Complex, Biotin & Selenium - Raspberry Flavour",Chicnutrix,2070.0,2070.0,https://www.bigbasket.com/media/uploads/p/l/40203662_1-chicnutrix-bounce-hair-recovery-complex-biotin-selenium-raspberry-flavour.jpg,60,Beauty & Hygiene,Supplements & Proteins
"Vitamin C Face Wash - Hyaluronic Acid, Skin Brightening & Repair, Free from Harmful Chemicals & Paraben",INATUR ,650.0,225.0,https://www.bigbasket.com/media/uploads/p/l/40190700_3-inatur-vitamin-c-face-wash.jpg,100,Beauty & Hygiene,Face Care
"De-tan Whitening, Depigmentation & Tan Removal Cream - Instant Brightness",Jeva,250.0,175.0,https://www.bigbasket.com/media/uploads/p/l/40246783_1-jeva-de-tan-whitening-depigmentation-tan-removal-cream-instant-brightness.jpg,380,Beauty & Hygiene,Face Care
"Foot Spa Elbow, Knee & Foot Cream - Dead Skin Cells, Hydrates The Skin",Jeva,250.0,175.0,https://www.bigbasket.com/media/uploads/p/l/40246786_1-jeva-foot-spa-elbow-knee-foot-cream-dead-skin-cells-hydrates-the-skin.jpg,380,Beauty & Hygiene,Body Care
