ProductName,Brand,Price,DiscountPrice,Image_Url,Quantity,Category,SubCategory,Absolute_Url
"Ceramic Dinner Plates - The Hut Family, Hand-Painted, 10 Inch",ExclusiveLane,4380.00,2190.00,https://www.bigbasket.com/media/uploads/p/l/40239100_1-exclusivelane-ceramic-dinner-plates-the-hut-family-hand-painted-10-inch.jpg,6 pcs,"Kitchen, Garden & Pets",Plates & Bowls,https://www.bigbasket.com/pd/40239100/exclusivelane-ceramic-dinner-plates-the-hut-family-hand-painted-10-inch-6-pcs/
"Ceramic Dinner Plates - Moroccan Platter Pair, Hand Painted, 10 Inch",ExclusiveLane,1265.00,632.50,https://www.bigbasket.com/media/uploads/p/l/40239101_1-exclusivelane-ceramic-dinner-plates-moroccan-platter-pair-hand-painted-10-inch.jpg,2 pcs,"Kitchen, Garden & Pets",Plates & Bowls,https://www.bigbasket.com/pd/40239101/exclusivelane-ceramic-dinner-plates-moroccan-platter-pair-hand-painted-10-inch-2-pcs/
Nature's Super Foods Organic Urad Dal Split/Uddina Bele,Aashirvaad,140.00,126.00,https://www.bigbasket.com/media/uploads/p/l/40202028_2-aashirvaad-natures-super-foods-organic-urad-dal.jpg,500 g,"Foodgrains, Oil & Masala",Organic Dals & Pulses,https://www.bigbasket.com/pd/40202028/aashirvaad-natures-super-foods-organic-urad-dal-500-g/
"Bounce Hair Recovery Complex, Biotin & Selenium - Raspberry Flavour",Chicnutrix,2070.00,2070.00,https://www.bigbasket.com/media/uploads/p/l/40203662_1-chicnutrix-bounce-hair-recovery-complex-biotin-selenium-raspberry-flavour.jpg,60 Tablets,Beauty & Hygiene,Supplements & Proteins,https://www.bigbasket.com/pd/40203662/chicnutrix-bounce-hair-recovery-complex-biotin-selenium-raspberry-flavour-60-tablets/
"Vitamin C Face Wash - Hyaluronic Acid, Skin Brightening & Repair, Free from Harmful Chemicals & Paraben",INATUR ,650.00,225.00,https://www.bigbasket.com/media/uploads/p/l/40190700_3-inatur-vitamin-c-face-wash.jpg,100 ml,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40190700/inatur-vitamin-c-face-wash-100-ml/
Vitamin C Face Serum,INATUR ,1190.00,539.00,https://www.bigbasket.com/media/uploads/p/l/40190701_1-inatur-vitamin-c-face-serum.jpg,30 ml,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40190701/inatur-vitamin-c-face-serum-30-ml/
"De-tan Whitening, Depigmentation & Tan Removal Cream - Instant Brightness",Jeva,250.00,175.00,https://www.bigbasket.com/media/uploads/p/l/40246783_1-jeva-de-tan-whitening-depigmentation-tan-removal-cream-instant-brightness.jpg,380 ml,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40246783/jeva-de-tan-whitening-depigmentation-tan-removal-cream-instant-brightness-380-ml/
"Foot Spa Elbow, Knee & Foot Cream - Dead Skin Cells, Hydrates The Skin",Jeva,250.00,175.00,https://www.bigbasket.com/media/uploads/p/l/40246786_1-jeva-foot-spa-elbow-knee-foot-cream-dead-skin-cells-hydrates-the-skin.jpg,380 ml,Beauty & Hygiene,Body Care,https://www.bigbasket.com/pd/40246786/jeva-foot-spa-elbow-knee-foot-cream-dead-skin-cells-hydrates-the-skin-380-ml/
"Charcoal Deep Cleasing Face Pack - Rich In Antioxidants, For Bright Skin",Jeva,250.00,175.00,https://www.bigbasket.com/media/uploads/p/l/40246787_1-jeva-charcoal-deep-cleasing-face-pack-rich-in-antioxidants-for-bright-skin.jpg,380 ml,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40246787/jeva-charcoal-deep-cleasing-face-pack-rich-in-antioxidants-for-bright-skin-380-ml/
Gold Face Pack Revitalize Your Skin & Restore The Glow - Improves Skin Texture,Jeva,250.00,175.00,https://www.bigbasket.com/media/uploads/p/l/40246788_1-jeva-gold-face-pack-revitalize-your-skin-restore-the-glow-improves-skin-texture.jpg,380ml,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40246788/jeva-gold-face-pack-revitalize-your-skin-restore-the-glow-improves-skin-texture-380ml/
"Sandal Ubtan Face Pack - With Haldi Chandan, Exfoliates The Skin, Removes Suntan",Jeva,250.00,175.00,https://www.bigbasket.com/media/uploads/p/l/40246791_1-jeva-sandal-ubtan-face-pack-with-haldi-chandan-exfoliates-the-skin-removes-suntan.jpg,380 ml,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40246791/jeva-sandal-ubtan-face-pack-with-haldi-chandan-exfoliates-the-skin-removes-suntan-380-ml/
"Cleasing Milk - Cucumber Aloe Vera, Removes Dirt, Refreshes Skin",Jeva,175.00,121.99,https://www.bigbasket.com/media/uploads/p/l/40246792_1-jeva-cleasing-milk-cucumber-aloe-vera-removes-dirt-refreshes-skin.jpg,210 ml,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40246792/jeva-cleasing-milk-cucumber-aloe-vera-removes-dirt-refreshes-skin-210-ml/
"Hand Cream - Milk & Saffron With Shea Butter, Improves Skin Texture",Jeva,250.00,175.00,https://www.bigbasket.com/media/uploads/p/l/40246793_1-jeva-hand-cream-milk-saffron-with-shea-butter-improves-skin-texture.jpg,380 ml,Beauty & Hygiene,Body Care,https://www.bigbasket.com/pd/40246793/jeva-hand-cream-milk-saffron-with-shea-butter-improves-skin-texture-380-ml/
"Rose & Aloe Vera Facial Massage Gel - For A Glowing Skin, Improves Complexion",Jeva,250.00,175.00,https://www.bigbasket.com/media/uploads/p/l/40246794_1-jeva-rose-aloe-vera-facial-massage-gel-for-a-glowing-skin-improves-complexion.jpg,380 ml,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40246794/jeva-rose-aloe-vera-facial-massage-gel-for-a-glowing-skin-improves-complexion-380-ml/
"Skin Toner - Cucumber Water, Clarifying & Balancing",Jeva,175.00,121.99,https://www.bigbasket.com/media/uploads/p/l/40246795_1-jeva-skin-toner-cucumber-water-clarifying-balancing.jpg,210 ml,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40246795/jeva-skin-toner-cucumber-water-clarifying-balancing-210-ml/
"Papaya Gel - Acne Control, Reduce Wrinkles, Clears Pigmentation",Jeva,250.00,175.00,https://www.bigbasket.com/media/uploads/p/l/40246796_1-jeva-papaya-gel-acne-control-reduce-wrinkles-clears-pigmentation.jpg,380 ml,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40246796/jeva-papaya-gel-acne-control-reduce-wrinkles-clears-pigmentation-380-ml/
Papaya Tan Removal Scrub - For Skin Whitening,Jeva,250.00,175.00,https://www.bigbasket.com/media/uploads/p/l/40246797_1-jeva-papaya-tan-removal-scrub-for-skin-whitening.jpg,380 ml,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40246797/jeva-papaya-tan-removal-scrub-for-skin-whitening-380-ml/
Papaya Nourishing & Smoothing Cream - Treats Dry & Flaky Skin,Jeva,250.00,175.00,https://www.bigbasket.com/media/uploads/p/l/40246798_1-jeva-papaya-nourishing-smoothing-cream-treats-dry-flaky-skin.jpg,380 ml,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40246798/jeva-papaya-nourishing-smoothing-cream-treats-dry-flaky-skin-380-ml/
"Almond - Promotes Weight Loss, Rich In Vitamin E",Natureland Organics,470.00,352.50,https://www.bigbasket.com/media/uploads/p/l/40261309_1-natureland-organics-almond-promotes-weight-loss-rich-in-vitamin-e.jpg,250 g,"Foodgrains, Oil & Masala",Organic Dry Fruits,https://www.bigbasket.com/pd/40261309/natureland-organics-almond-promotes-weight-loss-rich-in-vitamin-e-250-g/
Black Pepper Kali Mirch - 100% Natural,Natureland Organics,190.00,142.50,https://www.bigbasket.com/media/uploads/p/l/40261311_1-natureland-organics-black-pepper-kali-mirch-100-natural.jpg,100 g,"Foodgrains, Oil & Masala",Organic Masalas & Spices,https://www.bigbasket.com/pd/40261311/natureland-organics-black-pepper-kali-mirch-100-natural-100-g/
Cashew - Prevents Heart Problems,Natureland Organics,419.00,314.25,https://www.bigbasket.com/media/uploads/p/l/40261312_1-natureland-organics-cashew-prevents-heart-problems.jpg,200 g,"Foodgrains, Oil & Masala",Organic Dry Fruits,https://www.bigbasket.com/pd/40261312/natureland-organics-cashew-prevents-heart-problems-200-g/
Chana Besan - Best For Indian Snacks & Dishes,Natureland Organics,95.00,71.25,https://www.bigbasket.com/media/uploads/p/l/40261313_1-natureland-organics-chana-besan-best-for-indian-snacks-dishes.jpg,500 g,"Foodgrains, Oil & Masala",Organic Flours,https://www.bigbasket.com/pd/40261313/natureland-organics-chana-besan-best-for-indian-snacks-dishes-500-g/
Chana Dal - Helps Lower Cholesterol,Natureland Organics,165.00,123.75,https://www.bigbasket.com/media/uploads/p/l/40261314_1-natureland-organics-chana-dal-helps-lower-cholesterol.jpg,1 kg,"Foodgrains, Oil & Masala",Organic Dals & Pulses,https://www.bigbasket.com/pd/40261314/natureland-organics-chana-dal-helps-lower-cholesterol-1-kg/
Organic Raw Virgin Coconut Oil - Healthiest Oil In The World,Natureland Organics,340.00,255.00,https://www.bigbasket.com/media/uploads/p/l/40261315_1-natureland-organics-organic-raw-virgin-coconut-oil-healthiest-oil-in-the-world.jpg,400 ml,"Foodgrains, Oil & Masala","Organic Edible Oil, Ghee",https://www.bigbasket.com/pd/40261315/natureland-organics-organic-raw-virgin-coconut-oil-healthiest-oil-in-the-world-400-ml/
Cumin Whole Jeera Sabut - 100% Natural,Natureland Organics,170.00,127.50,https://www.bigbasket.com/media/uploads/p/l/40261316_1-natureland-organics-cumin-whole-jeera-sabut-100-natural.jpg,250 g,"Foodgrains, Oil & Masala",Organic Masalas & Spices,https://www.bigbasket.com/pd/40261316/natureland-organics-cumin-whole-jeera-sabut-100-natural-250-g/
"Himalayan Pink Rock Salt - For Daily Use, No Chemicals",Natureland Organics,98.00,73.50,https://www.bigbasket.com/media/uploads/p/l/40261317_1-natureland-organics-himalayan-pink-rock-salt-for-daily-use-no-chemicals.jpg,1 kg,"Foodgrains, Oil & Masala",Organic Masalas & Spices,https://www.bigbasket.com/pd/40261317/natureland-organics-himalayan-pink-rock-salt-for-daily-use-no-chemicals-1-kg/
"Kabuli Chana - Rich In Fibre, Reduces Cholesterol",Natureland Organics,113.00,84.75,https://www.bigbasket.com/media/uploads/p/l/40261319_1-natureland-organics-kabuli-chana-rich-in-fibre-reduces-cholesterol.jpg,500 g,"Foodgrains, Oil & Masala",Organic Dals & Pulses,https://www.bigbasket.com/pd/40261319/natureland-organics-kabuli-chana-rich-in-fibre-reduces-cholesterol-500-g/
Moong Whole - High Nutritional Value & Rich In Protein,Natureland Organics,240.00,180.00,https://www.bigbasket.com/media/uploads/p/l/40261320_1-natureland-organics-moong-whole-high-nutritional-value-rich-in-protein.jpg,1 kg,"Foodgrains, Oil & Masala",Organic Dals & Pulses,https://www.bigbasket.com/pd/40261320/natureland-organics-moong-whole-high-nutritional-value-rich-in-protein-1-kg/
"Mustard Seeds - Black, Rich In Omega 3",Natureland Organics,45.00,33.75,https://www.bigbasket.com/media/uploads/p/l/40261321_1-natureland-organics-mustard-seeds-black-rich-in-omega-3.jpg,150 g,"Foodgrains, Oil & Masala",Organic Masalas & Spices,https://www.bigbasket.com/pd/40261321/natureland-organics-mustard-seeds-black-rich-in-omega-3-150-g/
"Mustard Oil - Cold Pressed, Pure Kachi Ghani, 100% Natural",Natureland Organics,1600.00,1200.00,https://www.bigbasket.com/media/uploads/p/l/40261322_1-natureland-organics-mustard-oil-cold-pressed-pure-kachi-ghani-100-natural.jpg,5 L,"Foodgrains, Oil & Masala","Organic Edible Oil, Ghee",https://www.bigbasket.com/pd/40261322/natureland-organics-mustard-oil-cold-pressed-pure-kachi-ghani-100-natural-5-l/
Wheat Dalia - Low In Fat & Calories,Natureland Organics,54.00,40.50,https://www.bigbasket.com/media/uploads/p/l/40261327_1-natureland-organics-wheat-dalia-low-in-fat-calories.jpg,500 g,"Foodgrains, Oil & Masala",Organic Flours,https://www.bigbasket.com/pd/40261327/natureland-organics-wheat-dalia-low-in-fat-calories-500-g/
"Eazo Squeegee - Long Handle, High-Quality Foam, For Cleaning, Multicolour",Chakaa Chak,199.00,99.00,https://www.bigbasket.com/media/uploads/p/l/40264376_1-chakaa-chak-eazo-squeegee-long-handle-high-quality-foam-for-cleaning-multicolour.jpg,255 g,Cleaning & Household,"Mops, Wipers",https://www.bigbasket.com/pd/40264376/chakaa-chak-eazo-squeegee-long-handle-high-quality-foam-for-cleaning-multicolour-255-g/
"Eazo Wiper - With Comfortable Grip, Ergonomic Handle, Durable",Chakaa Chak,70.00,49.00,https://www.bigbasket.com/media/uploads/p/l/40264377_1-chakaa-chak-eazo-wiper-with-comfortable-grip-ergonomic-handle-durable.jpg,53 g,Cleaning & Household,"Mops, Wipers",https://www.bigbasket.com/pd/40264377/chakaa-chak-eazo-wiper-with-comfortable-grip-ergonomic-handle-durable-53-g/
"Storage Container - Smart Design, Rectangle, Blue, BPA Free, Durable",Flair,390.00,199.00,https://www.bigbasket.com/media/uploads/p/l/40267346_1-flair-storage-container-smart-design-rectangle-blue-bpa-free-durable.jpg,1.25 L,"Kitchen, Garden & Pets",Containers Sets,https://www.bigbasket.com/pd/40267346/flair-storage-container-smart-design-rectangle-blue-bpa-free-durable-125-l/
"Transparent Mug - High Quality, Durable",Princeware,106.00,49.00,https://www.bigbasket.com/media/uploads/p/l/40266671_3-princeware-transparent-mug-high-quality-durable.jpg,1.5 l,Cleaning & Household,Buckets & Mugs,https://www.bigbasket.com/pd/40266671/princeware-transparent-mug-high-quality-durable-15-l/
"Senorita Pet Jar - Airtight, High Quality, Dishwasher Safe Assorted Colour",Princeware,153.00,79.00,https://www.bigbasket.com/media/uploads/p/l/40266674_3-princeware-senorita-pet-jar-airtight-high-quality-dishwasher-safe.jpg,800 ml each,"Kitchen, Garden & Pets",Containers Sets,https://www.bigbasket.com/pd/40266674/princeware-senorita-pet-jar-airtight-high-quality-dishwasher-safe-800-ml/
"Silicone Flower Chocolate/ Candy/Jelly Pudding Baking Mould - 20 Slots,Oven-Safe, Reusable, Multi Design, Red",HAZEL,889.00,889.00,https://www.bigbasket.com/media/uploads/p/l/40240075_2-hazel-silicone-flower-chocolate-candyjelly-pudding-baking-mould-20-slotsoven-safe-reusable-multi-design-red.jpg,1 pc,"Kitchen, Garden & Pets","Bakeware Moulds, Cutters",https://www.bigbasket.com/pd/40240075/hazel-silicone-flower-chocolate-candyjelly-pudding-baking-mould-20-slotsoven-safe-reusable-multi-design-red-1-pc/
"Aluminium Cake Mould  - Round, Teflon Non-Stick Coated, Removable Base Springform Cake Tin, 22 cm",HAZEL,799.00,799.00,https://www.bigbasket.com/media/uploads/p/l/40240082_2-hazel-aluminium-cake-mould-round-teflon-non-stick-coated-removable-base-springform-cake-tin-22-cm.jpg,1 pc,"Kitchen, Garden & Pets","Bakeware Moulds, Cutters",https://www.bigbasket.com/pd/40240082/hazel-aluminium-cake-mould-round-teflon-non-stick-coated-removable-base-springform-cake-tin-22-cm-1-pc/
"Nail Scissor - Stainless Steel, Durable, DP100114",Titania,599.00,399.00,https://www.bigbasket.com/media/uploads/p/l/40247351_1-titania-nail-scissors-stainless-steel-9-cm-set-of-1-pc.jpg,1 pc,Beauty & Hygiene,Nails,https://www.bigbasket.com/pd/40247351/titania-nail-scissors-stainless-steel-9-cm-set-of-1-pc-1-pc/
"Hair Comb - Durable, Smooth, Medium, Black & Pink, DP100139",Titania,659.00,399.00,https://www.bigbasket.com/media/uploads/p/l/40247353_1-titania-brush-comb-225-cm-black-pink-set-of-1-pc.jpg,1 pc,Beauty & Hygiene,Tools & Accessories,https://www.bigbasket.com/pd/40247353/titania-brush-comb-225-cm-black-pink-set-of-1-pc-1-pc/
"Cuticle Knife - Stainless Steel, Durable, Small, White, DP100110",Titania,229.00,149.00,https://www.bigbasket.com/media/uploads/p/l/40247358_1-titania-cuticle-knife-stainless-steel-95-cm-white-set-of-1-pc.jpg,1 pc,Beauty & Hygiene,Nails,https://www.bigbasket.com/pd/40247358/titania-cuticle-knife-stainless-steel-95-cm-white-set-of-1-pc-1-pc/
"Hair Scissors With Plastic Handle - Ice Tempered, Stainless Steel, Medium, DP100116",Titania,499.00,349.00,https://www.bigbasket.com/media/uploads/p/l/40247360_1-titania-hair-scissors-with-plastic-handle-ice-tempered-stainless-steel-15-cm-set-of-1-pc.jpg,1 pc,Beauty & Hygiene,Nails,https://www.bigbasket.com/pd/40247360/titania-hair-scissors-with-plastic-handle-ice-tempered-stainless-steel-15-cm-set-of-1-pc-1-pc/
"Nail Clipper - Chromium-Plated, Rustproof, Small, DP100118",Titania,469.00,299.00,https://www.bigbasket.com/media/uploads/p/l/40247361_1-titania-softtouch-nail-clipper-chromium-plated-6-cm-small-set-of-1-pc.jpg,1 pc,Beauty & Hygiene,Nails,https://www.bigbasket.com/pd/40247361/titania-softtouch-nail-clipper-chromium-plated-6-cm-small-set-of-1-pc-1-pc/
"Styling Hair Brush With Clip - With Soft Bristles, Small, Black-Lilac, DP100130",Titania,879.00,499.00,https://www.bigbasket.com/media/uploads/p/l/40247369_1-titania-styling-hair-brush-with-clip-24-cm-black-lilac-set-of-1-pc.jpg,1 pc,Beauty & Hygiene,Tools & Accessories,https://www.bigbasket.com/pd/40247369/titania-styling-hair-brush-with-clip-24-cm-black-lilac-set-of-1-pc-1-pc/
"Children's Mini Hair Brush - With Soft Bristles, Assorted Colour, DP100132",Titania,569.00,379.00,https://www.bigbasket.com/media/uploads/p/l/40247371_1-titania-childens-hair-brush-mini-17-cm-assorted-colours-set-of-1-pc.jpg,1 pc,Beauty & Hygiene,Tools & Accessories,https://www.bigbasket.com/pd/40247371/titania-childens-hair-brush-mini-17-cm-assorted-colours-set-of-1-pc-1-pc/
"Handbag Hair Set - Comb, Brush & Mirror, Lilac Glitter Look, Pink, DP100134",Titania,649.00,399.00,https://www.bigbasket.com/media/uploads/p/l/40247373_1-titania-glitter-look-handbag-hair-set-pink-and-lilac-set-of-3-pcs.jpg,3 pcs,Baby Care,"Combs, Brushes, Clippers",https://www.bigbasket.com/pd/40247373/titania-glitter-look-handbag-hair-set-pink-and-lilac-set-of-3-pcs-3-pcs/
"Hair Brush - With Silver Ring, Medium, Black, DP100136",Titania,649.00,449.00,https://www.bigbasket.com/media/uploads/p/l/40247375_1-titania-pneumatic-hair-brush-9-rows-23-cm-black-with-silver-ring-set-of-1-pc.jpg,1 pc,Beauty & Hygiene,Tools & Accessories,https://www.bigbasket.com/pd/40247375/titania-pneumatic-hair-brush-9-rows-23-cm-black-with-silver-ring-set-of-1-pc-1-pc/
"Styling Hair Brush - With Silver Ring, Durable, Black, DP100137",Titania,609.00,399.00,https://www.bigbasket.com/media/uploads/p/l/40247376_1-titania-styling-hair-brush-9-rows-235-cm-black-with-silver-ring-set-of-1-pc.jpg,1 pc,Beauty & Hygiene,Tools & Accessories,https://www.bigbasket.com/pd/40247376/titania-styling-hair-brush-9-rows-235-cm-black-with-silver-ring-set-of-1-pc-1-pc/
"Shaving Brush - With Natural Bristles, Durable, Small, Black, DP100145",Titania,649.00,449.00,https://www.bigbasket.com/media/uploads/p/l/40247381_1-titania-shaving-brush-with-genuine-bristles-9-cm-black-handle-set-of-1-pc.jpg,1 pc,Beauty & Hygiene,Shaving Care,https://www.bigbasket.com/pd/40247381/titania-shaving-brush-with-genuine-bristles-9-cm-black-handle-set-of-1-pc-1-pc/
"Hair Detangling Brush - High Gloss Finish, Durable, Medium, Silver, DP100169",Titania,1089.00,749.00,https://www.bigbasket.com/media/uploads/p/l/40247389_1-titania-detangling-brush-with-handle-185-cm-silver-high-gloss-finishblack-set-of-1-pc.jpg,1 pc,Beauty & Hygiene,Tools & Accessories,https://www.bigbasket.com/pd/40247389/titania-detangling-brush-with-handle-185-cm-silver-high-gloss-finishblack-set-of-1-pc-1-pc/
Party Glow Facial Kit - 5 Session,VLCC,650.00,455.00,https://www.bigbasket.com/media/uploads/p/l/40137889_2-vlcc-party-glow-facial-kit-5-session.jpg,1 pc,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40137889/vlcc-party-glow-facial-kit-5-session-1-pc/
Party Glow Facial Kit,VLCC,600.00,399.00,https://www.bigbasket.com/media/uploads/p/l/1221100_1-vlcc-party-glow-facial-kit.jpg,2x60 g,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/1221100/vlcc-party-glow-facial-kit-2x60-g/
Party Glow Facial Kit,VLCC,300.00,210.00,https://www.bigbasket.com/media/uploads/p/l/40023949_5-vlcc-party-glow-facial-kit.jpg,60 g,Beauty & Hygiene,Face Care,https://www.bigbasket.com/pd/40023949/vlcc-party-glow-facial-kit-60-g/
Fragrant Soap - Cool Blue,Park avenue,210.00,147.00,https://www.bigbasket.com/media/uploads/p/l/40101860_3-park-avenue-fragrant-soap-cool-blue.jpg,125 g,Beauty & Hygiene,Bath & Shower,https://www.bigbasket.com/pd/40101860/park-avenue-fragrant-soap-cool-blue-125-g/
Belgian Chocolate Cake Mix,The Baker's Dozen,350.00,210.00,https://www.bigbasket.com/media/uploads/p/l/40203029_2-the-bakers-dozen-belgian-chocolate-cake-mix.jpg,400 g,"Bakery, Cakes & Dairy",Tea Cakes & Slice Cakes,https://www.bigbasket.com/pd/40203029/the-bakers-dozen-belgian-chocolate-cake-mix-400-g/
