,ProductName,Brand,Price,DiscountPrice,Image_Url,Quantity,Category,SubCategory
4391,Dustpan With Broom - Plastic With Steel Stick,Liao,809.0,549.0,https://www.bigbasket.com/media/uploads/p/l/40210509_3-liao-dustpan-with-broom-plastic-with-steel-stick.jpg,2,Cleaning & Household,Brooms & Dust Pans
4392,Floor Squeegee - K130051,Liao,399.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40210512_3-liao-floor-squeegee-k130051.jpg,1,Cleaning & Household,"Mops, Wipers"
4393,Silver Tinsel Glossy Foil Fringe Curtain Frills For Party Photo Backdrop Decoration,CherishX,299.0,159.0,https://www.bigbasket.com/media/uploads/p/l/40210737_1-cherishx-silver-tinsel-glossy-foil-fringe-curtain-frills-for-party-photo-backdrop-decoration.jpg,2,Cleaning & Household,Decorations
4394,Blue Tinsel Glossy Foil Fringe Curtain Frills For Party Photo Backdrop Decoration,CherishX,299.0,159.0,https://www.bigbasket.com/media/uploads/p/l/40210739_1-cherishx-blue-tinsel-glossy-foil-fringe-curtain-frills-for-party-photo-backdrop-decoration.jpg,2,Cleaning & Household,Decorations
4395,Plastic Frosty Square Carrying Basket - Brown,Flair Plastics,135.0,79.0,https://www.bigbasket.com/media/uploads/p/l/40209429_3-flair-plastics-plastic-frosty-square-carrying-basket-brown.jpg,1,Cleaning & Household,"Laundry, Storage Baskets"
4396,Plastic Ovio Oval Carrying Basket - Brown,Flair Plastics,135.0,79.0,https://www.bigbasket.com/media/uploads/p/l/40209432_3-flair-plastics-plastic-ovio-oval-carrying-basket-brown.jpg,1,Cleaning & Household,"Laundry, Storage Baskets"
4397,Plastic Ovio Oval Carrying Basket - Light Ivory,Flair Plastics,135.0,79.0,https://www.bigbasket.com/media/uploads/p/l/40209433_4-flair-plastics-plastic-ovio-oval-carrying-basket-light-ivory.jpg,1,Cleaning & Household,"Laundry, Storage Baskets"
4398,Plastic Ovio Oval Carrying Basket - Beige,Flair Plastics,135.0,79.0,https://www.bigbasket.com/media/uploads/p/l/40209434_3-flair-plastics-plastic-ovio-oval-carrying-basket-beige.jpg,1,Cleaning & Household,"Laundry, Storage Baskets"
4399,Spanish Orange Milk Chocolate - Rich Flavour & Taste,Didier & Frank ,125.0,93.75,https://www.bigbasket.com/media/uploads/p/l/40156514_12-didier-frank-spanish-orange-milk-chocolate.jpg,50,Gourmet & World Food,International Chocolates
4400,Anti-Oxidant Boost Eye Gel,StBotanica,999.0,699.3,https://www.bigbasket.com/media/uploads/p/l/40181195_4-stbotanica-anti-oxidant-boost-eye-gel.jpg,30,Beauty & Hygiene,Eye Care
4401,Steel Coffee Filter & Glass/Vati Set,Omega,1500.0,899.0,https://www.bigbasket.com/media/uploads/p/l/40192084_3-omega-steel-coffee-filter-glassvati-set.jpg,14,"Kitchen, Garden & Pets",Plates & Tumblers
4402,"Wooden Curry Spoon & Turner - With Long Handle, Biodegradable, Chemical Free",Bamboooz,299.0,179.0,https://www.bigbasket.com/media/uploads/p/l/40226869_4-bamboooz-wooden-curry-spoon-turner-with-long-handle-biodegradable-chemical-free.jpg,2,"Kitchen, Garden & Pets",Choppers & Graters
4403,"Raga Concave Non-Stick Frying Pan - Long Lasting & Easy To Clean, 240 mm",Butterfly,1200.0,799.0,https://www.bigbasket.com/media/uploads/p/l/40221328_1-butterfly-raga-concave-non-stick-frying-pan-long-lasting-easy-to-clean-240-l.jpg,1,"Kitchen, Garden & Pets",Kadai & Fry Pans
4404,"Kroma Deluxe Non-Stick Frying Pan 240 mm - Induction Base, Maroon(NSKDFP240001)",Butterfly,1142.0,799.0,https://www.bigbasket.com/media/uploads/p/l/40221337_1-butterfly-kroma-deluxe-non-stick-frying-pan-240-l-induction-base-maroonnskdfp240001.jpg,1,"Kitchen, Garden & Pets",Kadai & Fry Pans
4405,"Curve Stainless Steel Pressure Cooker - With Induction Bottom & Outer Lid, Durable",Butterfly,3646.0,1799.0,https://www.bigbasket.com/media/uploads/p/l/40221342_1-butterfly-curve-stainless-steel-pressure-cooker-with-induction-bottom-outer-lid-durable.jpg,3,"Kitchen, Garden & Pets",Pressure Cookers
4406,"Royale Tri-Ply Stainless Steel Kadai 240 mm - With Glass Lid, Long-Lasting",Butterfly,3185.0,1899.0,https://www.bigbasket.com/media/uploads/p/l/40221347_1-butterfly-royale-tri-ply-stainless-steel-kadai-240-l-with-glass-lid-long-lasting.jpg,3,"Kitchen, Garden & Pets",Kadai & Fry Pans
4407,Wet Mop - Microfiber Floor Mop with Steel Stick,Liao,659.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40113319_2-liao-wet-mop-floor-cotton-with-steel-stick.jpg,1,Cleaning & Household,"Mops, Wipers"
4408,Scented Wax Candles - Assorted Colours- For Decorative Purposes,DP,169.0,99.0,https://www.bigbasket.com/media/uploads/p/l/40145152_5-dp-scented-wax-candles-assorted-colours-for-decorative-purposes.jpg,6,Cleaning & Household,Candles & Match Box
4409,Pout Matte Lipgloss,L.A. Colors,325.0,162.5,https://www.bigbasket.com/media/uploads/p/l/40171130_6-la-colors-pout-matte-lipgloss.jpg,4,Beauty & Hygiene,Lips
4410,Sparkling White Toothpaste - Gum Expert,Himalaya,169.0,121.0,https://www.bigbasket.com/media/uploads/p/l/40018861_2-himalaya-sparkling-white-toothpaste-gum-expert.jpg,300,Beauty & Hygiene,Toothpaste
4411,"Sparkle Invigorating Skin Radiance Scrub - Apricot, Normal to Dry Skin, No Parabens & Mineral Oil",Just Herbs,795.0,557.0,https://www.bigbasket.com/media/uploads/p/l/40175163_1-just-herbs-apricot-sparkle-invigorating-skin-radiance-scrub.jpg,100,Beauty & Hygiene,Face Care
4412,Perfect Radiance Intense Brightening Face Wash,Lakme,175.0,122.5,https://www.bigbasket.com/media/uploads/p/l/40019044_5-lakme-perfect-radiance-intense-brightening-face-wash.jpg,50,Beauty & Hygiene,Face Care
4413,Green Mukhwas Mouth Freshener - Helps Boost Immunity & Digestion,Delight Nuts,99.0,69.3,https://www.bigbasket.com/media/uploads/p/l/40225672_1-delight-nuts-green-mukhwas-mouth-freshener-helps-boost-ilunity-digestion.jpg,150,"Foodgrains, Oil & Masala",Mukhwas
4414,Red Mukhwas Mouth Freshener - Helps Boost Immunity & Digestion,Delight Nuts,99.0,69.3,https://www.bigbasket.com/media/uploads/p/l/40225673_1-delight-nuts-red-mukhwas-mouth-freshener-helps-boost-ilunity-digestion.jpg,150,"Foodgrains, Oil & Masala",Mukhwas
4415,Ice Cream Mukhwas Mouth Freshener - Helps Boost Immunity & Digestion,Delight Nuts,110.0,77.0,https://www.bigbasket.com/media/uploads/p/l/40225675_1-delight-nuts-ice-cream-mukhwas-mouth-freshener-helps-boost-ilunity-digestion.jpg,150,"Foodgrains, Oil & Masala",Mukhwas
4416,Rashili Mukhwas Mouth Freshener - Helps Boost Immunity & Digestion,Delight Nuts,110.0,77.0,https://www.bigbasket.com/media/uploads/p/l/40225676_1-delight-nuts-rashili-mukhwas-mouth-freshener-helps-boost-ilunity-digestion.jpg,130,"Foodgrains, Oil & Masala",Mukhwas
4417,Tini Mini Mouth Freshener - Helps Boost Immunity & Digestion,Delight Nuts,80.0,56.0,https://www.bigbasket.com/media/uploads/p/l/40225680_1-delight-nuts-tini-mini-mouth-freshener-helps-boost-ilunity-digestion.jpg,160,"Foodgrains, Oil & Masala",Mukhwas
4418,Rasbhari Saunf Mouth Freshener - Helps Boost Immunity & Digestion,Delight Nuts,85.0,63.75,https://www.bigbasket.com/media/uploads/p/l/40225668_1-delight-nuts-rasbhari-saunf-mouth-freshener-helps-boost-ilunity-digestion.jpg,120,"Foodgrains, Oil & Masala",Mukhwas
4419,Skin Naturals - Pure Active Neem Face Wash,Garnier,139.0,97.3,https://www.bigbasket.com/media/uploads/p/l/301673_7-garnier-skin-naturals-pure-active-neem-face-wash.jpg,100,Beauty & Hygiene,Face Care
4420,Deep Impact Smooth Shaving Foam - With Black Carbon,Nivea Men,225.0,168.75,https://www.bigbasket.com/media/uploads/p/l/40130534_3-nivea-men-deep-impact-smooth-shaving-foam-with-black-carbon.jpg,200,Beauty & Hygiene,Shaving Care
4421,Mini Mints Mouth Freshener,BB Royal,80.0,60.0,https://www.bigbasket.com/media/uploads/p/l/40205468_1-bb-royal-mini-mints-mouth-freshener.jpg,140,"Foodgrains, Oil & Masala",Mukhwas
4422,Mitha Pan Mouth Freshener,BB Royal,80.0,60.0,https://www.bigbasket.com/media/uploads/p/l/40205472_1-bb-royal-mitha-pan-mouth-freshener.jpg,90,"Foodgrains, Oil & Masala",Mukhwas
4423,Green Magic Mouth Freshener,BB Royal,80.0,60.0,https://www.bigbasket.com/media/uploads/p/l/40205475_1-bb-royal-green-magic-mouth-freshener.jpg,120,"Foodgrains, Oil & Masala",Mukhwas
4424,Body Lotion - Natural Sensation,Chicco,1299.0,844.35,https://www.bigbasket.com/media/uploads/p/l/40122857_3-chicco-body-lotion-natural-sensation.jpg,500,Baby Care,Baby Creams & Lotions
4425,"Moroccan Argan Oil Firming & Illuminating Under Eye Serum - For Dark Circles, Puffiness, Wrinkles",StBotanica,899.0,539.4,https://www.bigbasket.com/media/uploads/p/l/40181203_3-stbotanica-moroccan-argan-oil-firming-illuminating-under-eye-serum-for-dark-circles-puffiness-wrinkles.jpg,25,Beauty & Hygiene,Eye Care
4426,"Moisturizing Shaving Soap - With Shea Butter & Coconut Oil, Hydrates Skin",Hajamat,449.0,298.99,https://www.bigbasket.com/media/uploads/p/l/40230203_2-hajamat-moisturizing-shaving-soap-with-shea-butter-coconut-oil-hydrates-skin.jpg,80,Beauty & Hygiene,Shaving Care
4427,Shilajit - For Men,Upakarma,949.0,503.0,https://www.bigbasket.com/media/uploads/p/l/40180598_4-upakarma-shilajit-for-men.jpg,90,Beauty & Hygiene,Ayurveda
4428,Refreshing Baby Wash,Himalaya,265.0,193.5,https://www.bigbasket.com/media/uploads/p/l/40180738_4-himalaya-refreshing-baby-wash.jpg,400,Baby Care,Baby Bath
4429,Almond Moisturising Lotion,Aroma Magic ,325.0,243.75,https://www.bigbasket.com/media/uploads/p/l/40213618_1-aroma-magic-almond-moisturising-lotion.jpg,200,Beauty & Hygiene,Face Care
4430,Classic Deodorant Spray - For Men,David Beckham,499.0,374.0,https://www.bigbasket.com/media/uploads/p/l/40080770_4-david-beckham-classic-deodorant-spray-for-men.jpg,150,Beauty & Hygiene,Men's Deodorants
4431,Brightening Sleeping Mask - Moisturises & Nourishes The Skin,Swiss Beauty,349.0,244.3,https://www.bigbasket.com/media/uploads/p/l/40223768_1-swiss-beauty-brightening-sleeping-mask-moisturises-nourishes-the-skin.jpg,50,Beauty & Hygiene,Face Care
4432,"SPF 50 PA+++ UVA & UVB Sun Screen Lotion - All Skin Types, With Certified Organic Ingredients",Organic Harvest,465.0,348.75,https://www.bigbasket.com/media/uploads/p/l/40171667_3-organic-harvest-sunscreen-for-all-skin-spf-50.jpg,100,Beauty & Hygiene,Body Care
4433,"Chamomile Romantic Floral Hand Cream - With Shea Butter, Moisturises Deeply",Swiss Beauty,99.0,69.3,https://www.bigbasket.com/media/uploads/p/l/40223764_1-swiss-beauty-chamomile-romantic-floral-hand-cream-with-shea-butter-moisturises-deeply.jpg,35,Beauty & Hygiene,Body Care
4434,"Moisturizing Facial Wipes - Aloe Vera, Extra Soft, No Alcohol",Himalaya,120.0,108.0,https://www.bigbasket.com/media/uploads/p/l/40124410_4-himalaya-moisturizing-aloe-vera-facial-wipes.jpg,25,Beauty & Hygiene,Face Care
4435,Showstopper Eyelash Curler,ColorBar,525.0,367.0,https://www.bigbasket.com/media/uploads/p/l/40173293_2-colorbar-showstopper-eyelash-curler.jpg,1,Beauty & Hygiene,Makeup Accessories
4436,Baby Care Collection Baby Gift Set - with Organic Cotton Baby One-Piece Romper & Baby Milestone Book,Johnson's baby,1005.0,753.75,https://www.bigbasket.com/media/uploads/p/l/40092188_5-johnsons-baby-baby-care-collection-baby-gift-set-with-organic-cotton-baby-one-piece-romper-baby-milestone-book.jpg,10,Baby Care,Baby Gift Sets
4437,Jasmine Heart Bath Personal Care Gift Set,Soulflower,2000.0,1500.0,https://www.bigbasket.com/media/uploads/p/l/40147526_1-soulflower-jasmine-heart-bath-personal-care-gift-set.jpg,10,Beauty & Hygiene,Bath Salts & Oils
4438,Lavender Heart Bath Gift Set For Skin & Hair,Soulflower,2000.0,1200.0,https://www.bigbasket.com/media/uploads/p/l/40147527_1-soulflower-lavender-heart-bath-gift-set-for-skin-hair.jpg,10,Beauty & Hygiene,Bath Salts & Oils
4439,Festive Rose Try Me Bath Gift Set For Skin & Hair Care,Soulflower,1000.0,650.0,https://www.bigbasket.com/media/uploads/p/l/40147535_1-soulflower-festive-rose-try-me-bath-gift-set-for-skin-hair-care.jpg,5,Beauty & Hygiene,Bath Salts & Oils
4440,Superstar Bombay Sandwich Chutney - Tangy & Spicy,Spice Story,149.0,126.65,https://www.bigbasket.com/media/uploads/p/l/40162299_3-spice-story-bombay-sandwich-chutney.jpg,200,Snacks & Branded Foods,Chutney Powder
4441,"Combo Perfume - Hydra Eau De Parfum, For Men",VILLAIN,1249.0,854.1,https://www.bigbasket.com/media/uploads/p/l/40213315_2-villain-combo-perfume-hydra-eau-de-parfum-for-men.jpg,120,Beauty & Hygiene,Gift Sets
4442,Pore Clarifying & Pollution Defense Green Clay Face Mask,Joy,265.0,185.5,https://www.bigbasket.com/media/uploads/p/l/40214997_1-joy-pore-clarifying-pollution-defense-green-clay-face-mask.jpg,250,Beauty & Hygiene,Face Care
4443,"Vitamin C 15%, E & Ferulic Acid Professional Face Serum",StBotanica,1299.0,649.5,https://www.bigbasket.com/media/uploads/p/l/40214320_2-stbotanica-vitamin-c-15-e-ferulic-acid-professional-face-serum.jpg,20,Beauty & Hygiene,Face Care
4444,"Caffeine 1% Under Eye Cream Roller - With Ceramides & Peptides, No Parabens, Silicones, Mineral Oils, SLS/SLES",StBotanica,799.0,599.25,https://www.bigbasket.com/media/uploads/p/l/40214322_3-stbotanica-caffeine-1-under-eye-cream-roller-with-ceramides-peptides-no-parabens-silicones-mineral-oils-slssles.jpg,15,Beauty & Hygiene,Eye Care
4445,Cream - Anti Hair Loss,Himalaya Wellness,325.0,243.75,https://www.bigbasket.com/media/uploads/p/l/100014847_4-himalaya-wellness-cream-anti-hair-loss.jpg,100,Beauty & Hygiene,Hair & Scalp Treatment
4446,"Cashew - Whole, Nano, W400",dhanalakshmi,290.0,217.5,https://www.bigbasket.com/media/uploads/p/l/40161438_1-dhanalakshmi-cashew-whole-nano-w400.jpg,250,"Foodgrains, Oil & Masala",Cashews
4447,Raisins/Ona Drakshi - Afghan,BB Royal,1000.0,745.0,https://www.bigbasket.com/media/uploads/p/l/40111144_5-bb-royal-raisinskishmish-afghan.jpg,1,"Foodgrains, Oil & Masala",Raisins
4448,"Advance Anti Ageing Facial Kit - Red Wine, Free from Harmful Chemicals & Paraben",Glamveda,410.0,246.0,https://www.bigbasket.com/media/uploads/p/l/40151336_2-glamveda-red-wine-advance-anti-ageing-facial-kit.jpg,110,Beauty & Hygiene,Face Care
4449,"9 To 5 - Vitamin C+ Night Cream, Light On Skin",Lakme,399.0,279.3,https://www.bigbasket.com/media/uploads/p/l/40224776_1-lakme-9-to-5-vitamin-c-night-cream-light-on-skin.jpg,50,Beauty & Hygiene,Face Care
4450,"Dairy Milk Bites - Almonds, Roasted & Chocolate Coated, Rich & Luscious Dessert",Cadbury,75.0,66.0,https://www.bigbasket.com/media/uploads/p/l/40252169_6-cadbury-dairy-milk-bites-almonds-roasted-chocolate-coated-rich-luscious-dessert.jpg,40,Snacks & Branded Foods,Chocolates
4451,"Frankincense Essential Oil - Soothes Dry Skin, Hydrates & Moisturises",Soulflower,850.0,552.5,https://www.bigbasket.com/media/uploads/p/l/40079173_4-soulflower-frankincense-essential-oil-soothes-dry-skin-hydrates-moisturises.jpg,15,Beauty & Hygiene,Aromatherapy
4452,Pure Tea Tree Glycerine Soap,Soulflower,250.0,187.5,https://www.bigbasket.com/media/uploads/p/l/40147521_1-soulflower-pure-tea-tree-glycerin-soap-cold-processed-100-natural-organic.jpg,100,Beauty & Hygiene,Bathing Bars & Soaps
4453,Cocktail Candy,BB Royal,80.0,60.0,https://www.bigbasket.com/media/uploads/p/l/40205479_1-bb-royal-cocktail-candy.jpg,120,"Foodgrains, Oil & Masala",Mukhwas
4454,Olympic Mukhwas,BB Royal,80.0,60.0,https://www.bigbasket.com/media/uploads/p/l/40205478_1-bb-royal-olympic-mukhwas.jpg,120,"Foodgrains, Oil & Masala",Mukhwas
4455,Mazedar Mango,BB Royal,80.0,60.0,https://www.bigbasket.com/media/uploads/p/l/40208608_2-bb-royal-mazedar-mango.jpg,110,"Foodgrains, Oil & Masala",Mukhwas
4456,"Shilajit Gold - for Strength, Stamina & Power",Dabur,230.0,172.5,https://www.bigbasket.com/media/uploads/p/l/40050833_9-dabur-shilajit-gold-for-strength-stamina-power.jpg,10,Beauty & Hygiene,Ayurveda
4457,"Capsules - Shilajit Gold for Strength, Stamina & Power",Dabur,465.0,394.0,https://www.bigbasket.com/media/uploads/p/l/40050834_3-dabur-capsules-shilajit-gold-for-strength-stamina-power.jpg,20,Beauty & Hygiene,Ayurveda
4458,"7X Beard Oil - The Woods, 7 Premium Oils Blend Supports Beard Growth & Nourishment",Man Arden,399.0,279.5,https://www.bigbasket.com/media/uploads/p/l/40140490_3-man-arden-7x-beard-oil-the-woods-7-premium-oils-blend-supports-beard-growth-nourishment.jpg,30,Beauty & Hygiene,Moustache & Beard Care
4459,"Silksplash Rehydrant Face Wash - Neem Orange, All Skin Types, Paraben Free",Just Herbs,495.0,366.0,https://www.bigbasket.com/media/uploads/p/l/40175161_1-just-herbs-silksplash-neem-orange-rehydrant-face-wash.jpg,100,Beauty & Hygiene,Face Care
4460,"Facial Massage Gel - with Sweet Almond Oil & Honey, All Skin Types, No Parabens & Mineral Oil",Just Herbs,625.0,438.0,https://www.bigbasket.com/media/uploads/p/l/40175180_1-just-herbs-honey-facial-massage-gel.jpg,100,Beauty & Hygiene,Face Care
4461,"Wine Face Mask - With Rice & Oats Extract, For Glow, Cruelty & Paraben Free",Swiss Beauty,199.0,139.3,https://www.bigbasket.com/media/uploads/p/l/40223753_1-swiss-beauty-wine-face-mask-with-rice-oats-extract-for-glow-cruelty-paraben-free.jpg,80,Beauty & Hygiene,Face Care
4462,"Gentle Exfoliating Gel - Dead Cell Remover, Paraben Free",Swiss Beauty,199.0,139.3,https://www.bigbasket.com/media/uploads/p/l/40223773_1-swiss-beauty-gentle-exfoliating-gel-dead-cell-remover-paraben-free.jpg,150,Beauty & Hygiene,Face Care
4463,Chocolate Hazelnut Spread,HappyChef,250.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40198649_3-happychef-chocolate-hazelnut-spread.jpg,200,Gourmet & World Food,"Chocolate, Peanut Spread"
4464,Radiant Pearl Cellular Lightening 4 Facial Kit,Lotus Herbals,895.0,671.25,https://www.bigbasket.com/media/uploads/p/l/40142267_1-lotus-herbals-radiant-pearl-cellular-lightening-4-facial-kit.jpg,1,Beauty & Hygiene,Face Care
4465,Radiant Pearl Cellular Lightening 1 Facial Kit,Lotus Herbals,245.0,183.75,https://www.bigbasket.com/media/uploads/p/l/40142271_1-lotus-herbals-radiant-pearl-cellular-lightening-1-facial-kit.jpg,1,Beauty & Hygiene,Face Care
4466,Keshar Chandan Natural Fairness Face Wash,Joy,149.0,100.0,https://www.bigbasket.com/media/uploads/p/l/40170460_5-joy-keshar-chandan-natural-fairness-face-wash.jpg,100,Beauty & Hygiene,Face Care
4467,"Turmeric Yogue - Immunity Boosting Golden Latte, High In Antioxidants",SIDDHAYU,345.0,258.75,https://www.bigbasket.com/media/uploads/p/l/40201482_1-baidyanath-nagpur-turmeric-yogue-spiced-turmeric-latte-mix-for-golden-milk.jpg,100,Beauty & Hygiene,Ayurveda
4468,HD PRO Setting Matte Finish Spray,LA girl,850.0,595.0,https://www.bigbasket.com/media/uploads/p/l/40147480_1-la-girl-hd-pro-setting-matte-finish-spray.jpg,30,Beauty & Hygiene,Face
4469,Sweet Rose Soap,Soulflower,300.0,225.0,https://www.bigbasket.com/media/uploads/p/l/40147510_3-soulflower-cold-processed-sweet-rose-handmade-soap-for-dry-sensitive-skin.jpg,150,Beauty & Hygiene,Bathing Bars & Soaps
4470,"Vitamin C Face Serum - For Glowing Skin,Anti-Ageing, Boosts Collagen",Arata,699.0,489.0,https://www.bigbasket.com/media/uploads/p/l/40227855_1-arata-vitamin-c-face-serum-for-glowing-skinanti-ageing-boosts-collagen.jpg,30,Beauty & Hygiene,Face Care
4471,"Derma Roller 0.5MM - For Face Scars, Micro Needles, Golden",Gubb,449.0,269.4,https://www.bigbasket.com/media/uploads/p/l/40229189_1-gubb-derma-roller-05l-for-face-scars-micro-needles-golden.jpg,1,Beauty & Hygiene,Face Care
4472,Regrowth Hair Oil,INATUR ,370.0,162.0,https://www.bigbasket.com/media/uploads/p/l/40149799_1-inatur-regrowth-hair-oil.jpg,100,Beauty & Hygiene,Aromatherapy
4473,Natural Jasmine Flora Dhoop,Pahal,100.0,60.0,https://www.bigbasket.com/media/uploads/p/l/40197190_1-pahal-natural-jasmine-flora-dhoop.jpg,18,Cleaning & Household,"Agarbatti, Incense Sticks"
4474,Choco Nut Cookies,Unibic,180.0,90.0,https://www.bigbasket.com/media/uploads/p/l/40201564_2-unibic-choco-nut-cookies.jpg,500,Snacks & Branded Foods,Cookies
4475,"Keto Fat Burner Capsules With Garcinia, Green Tea, Green Coffee & CLA",Healthvit,1500.0,390.0,https://www.bigbasket.com/media/uploads/p/l/40216318_2-healthvit-keto-fat-burner-capsules-with-garcinia-green-tea-green-coffee-cla.jpg,60,Beauty & Hygiene,Supplements & Proteins
